day,order_id,dropoff_lat,dropoff_lon,time_min
2,H02_0134,27.717484,85.334383,1208.3
2,H02_0135,27.706126,85.334549,1237.8
2,H02_0136,27.722994,85.347747,1258.4
2,H02_0137,27.680599,85.348139,123.5
2,H02_0138,27.696192,85.362109,295.0
2,H02_0139,27.695445,85.348133,327.9
2,H02_0140,27.685017,85.341207,486.2
2,H02_0141,27.711421,85.353133,483.2
2,H02_0142,27.697703,85.332117,502.9
2,H02_0143,27.715025,85.364276,494.8
2,H02_0144,27.712078,85.354388,539.5
2,H02_0145,27.70527,85.350583,511.6
2,H02_0146,27.70933,85.363264,521.8
2,H02_0147,27.692461,85.350544,540.4
2,H02_0148,27.705134,85.338047,547.8
2,H02_0149,27.701107,85.350687,581.0
2,H02_0150,27.694067,85.353716,595.6
2,H02_0151,27.687721,85.350149,576.9
2,H02_0152,27.691027,85.358737,581.4
2,H02_0153,27.705823,85.350347,575.3
2,H02_0154,27.696691,85.348345,609.0
2,H02_0155,27.712153,85.347049,601.8
2,H02_0156,27.69344,85.353917,610.0
2,H02_0157,27.687675,85.362966,600.6
2,H02_0158,27.706859,85.3503,647.3
2,H02_0159,27.699092,85.340156,650.2
2,H02_0160,27.705066,85.360666,638.6
2,H02_0161,27.698687,85.334603,640.1
2,H02_0162,27.695578,85.341557,669.5
2,H02_0163,27.709002,85.339242,673.3
2,H02_0164,27.686473,85.335078,672.4
2,H02_0165,27.701645,85.3381,688.2
2,H02_0166,27.712573,85.354429,661.9
2,H02_0167,27.687361,85.356382,712.9
2,H02_0168,27.694321,85.356247,716.6
2,H02_0169,27.714512,85.361602,693.9
2,H02_0170,27.70298,85.342587,699.8
2,H02_0171,27.713481,85.351155,703.3
2,H02_0172,27.697576,85.353171,736.9
2,H02_0173,27.711719,85.346708,736.2
2,H02_0174,27.686741,85.361051,729.1
2,H02_0175,27.691666,85.345893,764.1
2,H02_0176,27.697333,85.337313,750.3
2,H02_0177,27.694561,85.338782,761.2
2,H02_0178,27.726595,85.334358,1.5
2,H02_0179,27.710216,85.350612,473.3
2,H02_0180,27.727908,85.3329,483.7
2,H02_0181,27.707789,85.339304,502.1
2,H02_0182,27.720576,85.344435,509.5
2,H02_0183,27.714627,85.331205,528.9
2,H02_0184,27.720516,85.327645,529.2
2,H02_0185,27.728168,85.334903,513.4
2,H02_0186,27.714875,85.344513,540.3
2,H02_0187,27.71331,85.333228,551.1
2,H02_0188,27.742172,85.347768,567.9
2,H02_0189,27.735327,85.329697,561.0
2,H02_0190,27.733803,85.327759,593.7
2,H02_0191,27.724998,85.344367,590.7
2,H02_0192,27.718206,85.328759,583.1
2,H02_0193,27.731075,85.358023,580.4
2,H02_0194,27.713478,85.334978,586.6
2,H02_0195,27.721456,85.33644,619.1
2,H02_0196,27.717858,85.344596,623.3
2,H02_0197,27.721924,85.34345,641.6
2,H02_0198,27.732034,85.329336,639.7
2,H02_0199,27.714702,85.342737,686.2
2,H02_0200,27.732007,85.34008,685.1
2,H02_0201,27.725979,85.328985,671.0
2,H02_0202,27.741418,85.329417,704.7
2,H02_0203,27.73566,85.347704,706.7
2,H02_0204,27.710001,85.341289,721.2
2,H02_0205,27.729153,85.342311,722.9
2,H02_0206,27.732164,85.330351,727.5
2,H02_0207,27.727073,85.347545,753.2
2,H02_0208,27.716292,85.337879,776.5
2,H02_0209,27.715073,85.31045,234.7
2,H02_0210,27.696493,85.299928,310.7
2,H02_0211,27.722062,85.309,372.0
2,H02_0212,27.703538,85.288451,527.9
2,H02_0213,27.721287,85.306582,550.4
2,H02_0214,27.710111,85.313256,546.8
2,H02_0215,27.707757,85.295444,581.5
2,H02_0216,27.706246,85.303305,585.1
2,H02_0217,27.703014,85.297435,615.1
2,H02_0218,27.715027,85.293476,632.5
2,H02_0219,27.719317,85.307959,645.1
2,H02_0220,27.713812,85.312097,665.9
2,H02_0221,27.705857,85.309556,713.3
2,H02_0222,27.703718,85.294362,702.7
2,H02_0223,27.720448,85.315491,871.3
2,H02_0224,27.728885,85.311918,931.6
2,H02_0225,27.697726,85.296469,980.8
2,H02_0226,27.691712,85.289098,1191.0
2,H02_0227,27.693424,85.3171,1339.6
2,H02_0228,27.714829,85.322215,1436.0
3,H03_0001,27.724114,85.31164,9.5
3,H03_0002,27.714379,85.304306,97.4
3,H03_0003,27.712111,85.321925,466.6
3,H03_0004,27.72562,85.301093,491.5
3,H03_0005,27.728742,85.305253,744.0
3,H03_0006,27.72636,85.330544,724.1
3,H03_0007,27.715041,85.315148,747.5
3,H03_0008,27.725911,85.319411,729.5
3,H03_0009,27.705791,85.326274,762.4
3,H03_0010,27.702226,85.302865,803.4
3,H03_0011,27.712896,85.304438,788.0
3,H03_0012,27.72519,85.307211,790.8
3,H03_0013,27.711159,85.320934,801.4
3,H03_0014,27.701014,85.304576,815.8
3,H03_0015,27.727309,85.298611,822.4
3,H03_0016,27.731906,85.304167,837.8
3,H03_0017,27.706679,85.319553,823.7
3,H03_0018,27.700847,85.323885,1104.8
3,H03_0019,27.716378,85.311834,1102.1
3,H03_0020,27.71005,85.316139,1118.7
3,H03_0021,27.721803,85.302483,1122.7
3,H03_0022,27.713299,85.318913,1134.9
3,H03_0023,27.710644,85.312259,1144.1
3,H03_0024,27.709672,85.310638,1161.4
3,H03_0025,27.728497,85.319605,1167.2
3,H03_0026,27.711923,85.308753,1153.5
3,H03_0027,27.732026,85.304607,1155.3
3,H03_0028,27.716044,85.321623,1197.4
3,H03_0029,27.719102,85.321309,1175.4
3,H03_0030,27.719972,85.304158,1183.4
3,H03_0031,27.701891,85.314821,1188.7
3,H03_0032,27.726785,85.31526,1170.2
3,H03_0033,27.707994,85.310624,1218.0
3,H03_0034,27.698849,85.300979,1224.8
3,H03_0035,27.719336,85.320118,1225.6
3,H03_0036,27.714461,85.319365,1231.5
3,H03_0037,27.718285,85.308836,1250.7
3,H03_0038,27.730054,85.309455,1247.4
3,H03_0039,27.698625,85.307458,1241.4
3,H03_0040,27.720278,85.316367,1234.0
3,H03_0041,27.722114,85.318946,1250.9
3,H03_0042,27.715429,85.311822,166.9
3,H03_0043,27.725261,85.336918,270.7
3,H03_0044,27.711292,85.321709,456.0
3,H03_0045,27.711776,85.305776,530.6
3,H03_0046,27.726236,85.322432,738.8
3,H03_0047,27.728996,85.332583,732.4
3,H03_0048,27.71946,85.337393,759.5
3,H03_0049,27.715198,85.309473,776.6
3,H03_0050,27.723136,85.317424,779.5
3,H03_0051,27.728183,85.313746,767.9
3,H03_0052,27.709941,85.324551,794.9
3,H03_0053,27.704929,85.333701,789.1
3,H03_0054,27.696414,85.321531,793.3
3,H03_0055,27.719044,85.312532,837.7
3,H03_0056,27.731035,85.31127,836.2
3,H03_0057,27.721749,85.322291,988.0
3,H03_0058,27.720463,85.322003,1005.6
3,H03_0059,27.717692,85.313948,1089.6
3,H03_0060,27.722823,85.325173,1080.5
3,H03_0061,27.70913,85.329664,1089.6
3,H03_0062,27.718879,85.315659,1112.1
3,H03_0063,27.72325,85.32241,1124.1
3,H03_0064,27.715319,85.32684,1115.4
3,H03_0065,27.721854,85.321213,1164.5
3,H03_0066,27.714481,85.315546,1162.7
3,H03_0067,27.713978,85.318635,1184.0
3,H03_0068,27.72283,85.332762,1225.8
3,H03_0069,27.728782,85.33476,1220.0
3,H03_0070,27.712958,85.325285,1214.3
3,H03_0071,27.710438,85.336237,1248.1
3,H03_0072,27.722659,85.317454,1239.8
3,H03_0073,27.713091,85.318111,1242.4
3,H03_0074,27.722198,85.319218,1240.2
3,H03_0075,27.715422,85.323224,1407.9
3,H03_0076,27.704813,85.311927,93.3
3,H03_0077,27.71012,85.297569,174.5
3,H03_0078,27.692902,85.308382,184.5
3,H03_0079,27.708301,85.309713,480.2
3,H03_0080,27.700844,85.330583,591.1
3,H03_0081,27.70185,85.315365,736.4
3,H03_0082,27.711067,85.328652,777.7
3,H03_0083,27.686925,85.315074,754.0
3,H03_0084,27.696409,85.325338,812.5
3,H03_0085,27.6943,85.319799,828.1
3,H03_0086,27.711351,85.316633,1091.0
3,H03_0087,27.703766,85.333295,1124.4
3,H03_0088,27.681813,85.32958,1153.9
3,H03_0089,27.710602,85.29876,1162.3
3,H03_0090,27.677587,85.310908,1149.4
3,H03_0091,27.693759,85.325697,1185.4
3,H03_0092,27.70532,85.321926,1201.1
3,H03_0093,27.690371,85.313737,1201.8
3,H03_0094,27.698444,85.31638,1254.3
3,H03_0095,27.689975,85.327538,1255.5
3,H03_0096,27.683799,85.312463,1263.3
3,H03_0097,27.745008,85.337701,64.4
3,H03_0098,27.725387,85.332284,365.0
3,H03_0099,27.718294,85.323909,536.1
3,H03_0100,27.737192,85.331674,627.5
3,H03_0101,27.740726,85.327079,731.7
3,H03_0102,27.721143,85.327319,725.8
3,H03_0103,27.741307,85.308219,770.2
3,H03_0104,27.721174,85.307633,763.4
3,H03_0105,27.743933,85.33047,799.7
3,H03_0106,27.737102,85.305326,783.6
3,H03_0107,27.73866,85.331112,797.0
3,H03_0108,27.738719,85.308094,824.0
3,H03_0109,27.72596,85.334585,1013.3
3,H03_0110,27.718683,85.328145,1128.3
3,H03_0111,27.738357,85.305616,1116.6
3,H03_0112,27.730104,85.334442,1147.5
3,H03_0113,27.738391,85.310986,1168.0
3,H03_0114,27.728088,85.320994,1228.2
3,H03_0115,27.738651,85.329694,1253.6
3,H03_0116,27.72474,85.349607,76.0
3,H03_0117,27.696599,85.337895,161.5
3,H03_0118,27.716313,85.348106,229.0
3,H03_0119,27.696673,85.337275,316.2
3,H03_0120,27.718084,85.349613,361.7
3,H03_0121,27.722358,85.344996,527.4
3,H03_0122,27.697367,85.335068,621.0
3,H03_0123,27.704917,85.349972,723.2
3,H03_0124,27.721836,85.334223,762.8
3,H03_0125,27.713991,85.35313,779.3
3,H03_0126,27.710014,85.330545,772.9
3,H03_0127,27.710845,85.351709,762.5
3,H03_0128,27.711722,85.351779,805.4
3,H03_0129,27.698722,85.324049,780.2
3,H03_0130,27.712115,85.347455,792.5
3,H03_0131,27.70267,85.347031,829.2
3,H03_0132,27.691049,85.343821,811.1
3,H03_0133,27.695204,85.335603,907.1
3,H03_0134,27.715499,85.352213,1103.9
3,H03_0135,27.694593,85.343646,1100.1
3,H03_0136,27.717202,85.346321,1120.0
3,H03_0137,27.699041,85.325111,1137.7
3,H03_0138,27.712417,85.329497,1136.9
3,H03_0139,27.700397,85.327476,1163.4
3,H03_0140,27.693579,85.33285,1151.3
3,H03_0141,27.717985,85.329921,1174.3
3,H03_0142,27.713953,85.328508,1191.6
3,H03_0143,27.698624,85.34319,1190.8
3,H03_0144,27.713531,85.346017,1226.6
3,H03_0145,27.718959,85.355715,1205.1
3,H03_0146,27.725929,85.344009,1214.7
3,H03_0147,27.715142,85.345055,1251.9
3,H03_0148,27.713076,85.328307,1256.8
3,H03_0149,27.719668,85.340152,1304.1
3,H03_0150,27.715186,85.35629,52.0
3,H03_0151,27.692431,85.351745,74.4
3,H03_0152,27.710307,85.356522,103.6
3,H03_0153,27.698081,85.343739,266.8
3,H03_0154,27.713881,85.357682,416.4
3,H03_0155,27.702337,85.353156,461.0
3,H03_0156,27.716365,85.344747,486.1
3,H03_0157,27.704644,85.365013,508.2
3,H03_0158,27.700384,85.341995,486.8
3,H03_0159,27.693168,85.348073,481.9
3,H03_0160,27.705093,85.349889,501.3
3,H03_0161,27.717393,85.360294,504.0
3,H03_0162,27.698335,85.339388,506.8
3,H03_0163,27.687529,85.354465,538.7
3,H03_0164,27.698879,85.362295,536.2
3,H03_0165,27.687106,85.357009,526.2
3,H03_0166,27.6884,85.36185,518.7
3,H03_0167,27.701944,85.340929,550.3
3,H03_0168,27.695792,85.347699,565.3
3,H03_0169,27.696704,85.354582,545.2
3,H03_0170,27.694653,85.352096,541.4
3,H03_0171,27.699213,85.354825,591.4
3,H03_0172,27.689671,85.345366,590.0
3,H03_0173,27.694355,85.339576,573.8
3,H03_0174,27.692707,85.342555,579.5
3,H03_0175,27.7097,85.341353,579.0
3,H03_0176,27.699518,85.364401,583.7
3,H03_0177,27.703715,85.363725,579.9
3,H03_0178,27.701483,85.35792,604.4
3,H03_0179,27.713637,85.336739,621.9
3,H03_0180,27.709416,85.349223,612.0
3,H03_0181,27.703057,85.34389,619.2
3,H03_0182,27.7002,85.347757,600.7
3,H03_0183,27.689703,85.338854,615.4
3,H03_0184,27.699351,85.350803,657.3
3,H03_0185,27.688625,85.367874,641.2
3,H03_0186,27.717309,85.357805,673.3
3,H03_0187,27.702986,85.364445,689.1
3,H03_0188,27.694301,85.355171,662.6
3,H03_0189,27.707285,85.360299,662.0
3,H03_0190,27.69906,85.35043,687.4
3,H03_0191,27.685703,85.345622,664.1
3,H03_0192,27.709745,85.340999,684.8
3,H03_0193,27.684477,85.367503,690.8
3,H03_0194,27.707049,85.34781,704.2
3,H03_0195,27.694111,85.366478,710.6
3,H03_0196,27.703985,85.359161,692.0
3,H03_0197,27.686131,85.345216,740.8
3,H03_0198,27.684116,85.345759,724.9
3,H03_0199,27.692059,85.349981,724.9
3,H03_0200,27.704207,85.35659,758.7
3,H03_0201,27.687897,85.357416,755.5
3,H03_0202,27.70411,85.35998,774.8
3,H03_0203,27.702616,85.350112,752.9
3,H03_0204,27.694047,85.359327,904.6
3,H03_0205,27.690143,85.343211,1093.8
3,H03_0206,27.692705,85.340495,1374.4
3,H03_0207,27.68545,85.332439,1383.9
3,H03_0208,27.732747,85.328479,33.2
3,H03_0209,27.733999,85.324557,110.0
3,H03_0210,27.740887,85.32894,235.4
3,H03_0211,27.710822,85.33537,377.3
3,H03_0212,27.732443,85.333261,495.1
3,H03_0213,27.713706,85.334129,508.7
3,H03_0214,27.714815,85.355573,486.8
3,H03_0215,27.731794,85.322543,514.1
3,H03_0216,27.71262,85.338333,519.8
3,H03_0217,27.720974,85.349835,539.3
3,H03_0218,27.725327,85.350081,565.2
3,H03_0219,27.723044,85.337454,554.7
3,H03_0220,27.720957,85.348201,544.3
3,H03_0221,27.714636,85.342426,599.3
3,H03_0222,27.716218,85.329254,599.7
3,H03_0223,27.726696,85.349556,591.4
3,H03_0224,27.72184,85.337692,582.0
3,H03_0225,27.722565,85.338802,603.2
3,H03_0226,27.710421,85.323544,603.0
3,H03_0227,27.731701,85.332329,664.6
3,H03_0228,27.735096,85.343927,713.0
3,H03_0229,27.722708,85.350665,697.8
3,H03_0230,27.725452,85.332933,690.9
3,H03_0231,27.729034,85.349275,721.0
3,H03_0232,27.718471,85.345032,734.7
3,H03_0233,27.728258,85.335686,770.3
3,H03_0234,27.72248,85.356337,775.6
3,H03_0235,27.723194,85.325477,768.5
3,H03_0236,27.720431,85.351041,805.1
3,H03_0237,27.718098,85.335979,850.4
3,H03_0238,27.722773,85.339157,969.1
3,H03_0239,27.714975,85.335097,1340.3
3,H03_0240,27.707807,85.297647,209.9
3,H03_0241,27.698095,85.29306,250.1
3,H03_0242,27.720323,85.300063,493.6
3,H03_0243,27.714076,85.319735,535.9
3,H03_0244,27.71906,85.312228,524.0
3,H03_0245,27.712236,85.301955,558.8
3,H03_0246,27.701594,85.315944,590.6
3,H03_0247,27.696342,85.312304,571.9
3,H03_0248,27.702471,85.295913,612.2
3,H03_0249,27.70781,85.292801,643.9
3,H03_0250,27.698808,85.315165,634.8
3,H03_0251,27.723947,85.289817,635.3
3,H03_0252,27.720045,85.314639,678.0
3,H03_0253,27.699282,85.318029,679.7
3,H03_0254,27.72036,85.313379,693.4
3,H03_0255,27.702305,85.310944,894.2
3,H03_0256,27.721964,85.308538,965.3
3,H03_0257,27.715577,85.314516,1379.0
4,H04_0001,27.7207,85.313032,206.0
4,H04_0002,27.708617,85.330589,294.7
4,H04_0003,27.727848,85.308152,446.0
4,H04_0004,27.696297,85.295899,733.6
4,H04_0005,27.700796,85.307218,743.7
4,H04_0006,27.702856,85.318042,722.5
4,H04_0007,27.724338,85.318269,742.9
4,H04_0008,27.721748,85.326368,764.4
4,H04_0009,27.704327,85.324265,774.0
4,H04_0010,27.726324,85.322157,786.7
4,H04_0011,27.725863,85.302398,807.2
4,H04_0012,27.711128,85.30724,792.0
4,H04_0013,27.705046,85.312367,808.4
4,H04_0014,27.72288,85.300113,793.6
4,H04_0015,27.721564,85.304055,805.9
4,H04_0016,27.720448,85.317242,835.7
4,H04_0017,27.713766,85.306826,822.5
4,H04_0018,27.724109,85.314073,828.5
4,H04_0019,27.701948,85.321736,810.3
4,H04_0020,27.710609,85.333429,961.8
4,H04_0021,27.717674,85.303796,1087.6
4,H04_0022,27.718561,85.314185,1109.0
4,H04_0023,27.729881,85.299443,1107.9
4,H04_0024,27.705015,85.32358,1114.3
4,H04_0025,27.724623,85.322214,1135.0
4,H04_0026,27.722622,85.32637,1128.4
4,H04_0027,27.729984,85.320879,1119.5
4,H04_0028,27.725554,85.304454,1129.7
4,H04_0029,27.713613,85.327633,1161.2
4,H04_0030,27.720889,85.30576,1150.7
4,H04_0031,27.703965,85.301088,1166.0
4,H04_0032,27.713867,85.308267,1145.0
4,H04_0033,27.725299,85.308858,1187.5
4,H04_0034,27.720269,85.292159,1172.3
4,H04_0035,27.713593,85.326438,1211.8
4,H04_0036,27.72344,85.309619,1202.4
4,H04_0037,27.702303,85.321998,1217.8
4,H04_0038,27.721205,85.306574,1239.7
4,H04_0039,27.710775,85.32595,1309.3
4,H04_0040,27.707541,85.329162,55.6
4,H04_0041,27.716067,85.327124,104.7
4,H04_0042,27.723693,85.335286,140.0
4,H04_0043,27.716842,85.31816,400.3
4,H04_0044,27.731273,85.314801,633.8
4,H04_0045,27.706014,85.31381,662.3
4,H04_0046,27.703696,85.327435,727.6
4,H04_0047,27.710564,85.326106,725.4
4,H04_0048,27.715525,85.328961,758.9
4,H04_0049,27.732536,85.313156,758.0
4,H04_0050,27.721306,85.324004,772.4
4,H04_0051,27.716568,85.335047,785.2
4,H04_0052,27.711079,85.330355,798.1
4,H04_0053,27.722446,85.320346,800.2
4,H04_0054,27.713482,85.335564,810.4
4,H04_0055,27.719768,85.325188,816.3
4,H04_0056,27.706875,85.326397,833.7
4,H04_0057,27.704504,85.315754,845.0
4,H04_0058,27.71919,85.326318,1020.2
4,H04_0059,27.714665,85.320114,1088.7
4,H04_0060,27.724468,85.322819,1100.4
4,H04_0061,27.717518,85.323978,1122.7
4,H04_0062,27.713187,85.332377,1168.2
4,H04_0063,27.712753,85.338372,1175.8
4,H04_0064,27.722672,85.309266,1180.2
4,H04_0065,27.729038,85.327775,1178.8
4,H04_0066,27.722212,85.326645,1224.0
4,H04_0067,27.710959,85.313895,1220.0
4,H04_0068,27.731333,85.312352,1242.5
4,H04_0069,27.727529,85.335218,1230.5
4,H04_0070,27.713994,85.314698,1291.9
4,H04_0071,27.712896,85.328197,1436.3
4,H04_0072,27.699778,85.317576,183.2
4,H04_0073,27.703441,85.299926,213.2
4,H04_0074,27.693816,85.317612,379.4
4,H04_0075,27.699803,85.307955,581.2
4,H04_0076,27.707165,85.323362,733.8
4,H04_0077,27.682789,85.295793,754.4
4,H04_0078,27.710006,85.323693,759.4
4,H04_0079,27.678104,85.317942,807.1
4,H04_0080,27.68517,85.319227,825.6
4,H04_0081,27.699921,85.311154,938.4
4,H04_0082,27.6862,85.305657,1103.4
4,H04_0083,27.701656,85.328204,1120.0
4,H04_0084,27.679334,85.321547,1118.5
4,H04_0085,27.698378,85.307971,1163.9
4,H04_0086,27.678538,85.298857,1169.6
4,H04_0087,27.680529,85.30768,1180.6
4,H04_0088,27.698991,85.32909,1192.1
4,H04_0089,27.6937,85.306962,1248.8
4,H04_0090,27.740789,85.332185,141.3
4,H04_0091,27.739554,85.334301,603.8
4,H04_0092,27.729042,85.308877,636.4
4,H04_0093,27.717036,85.303233,737.2
4,H04_0094,27.730003,85.321083,759.1
4,H04_0095,27.743431,85.328232,751.5
4,H04_0096,27.715147,85.322464,764.7
4,H04_0097,27.736724,85.318491,807.0
4,H04_0098,27.726961,85.319269,832.9
4,H04_0099,27.732736,85.32994,1102.1
4,H04_0100,27.732454,85.324568,1103.9
4,H04_0101,27.736256,85.325991,1085.8
4,H04_0102,27.730486,85.332169,1115.7
4,H04_0103,27.716084,85.323978,1115.4
4,H04_0104,27.731096,85.322787,1164.2
4,H04_0105,27.729776,85.319115,1140.7
4,H04_0106,27.719917,85.310385,1177.7
4,H04_0107,27.728518,85.308074,1209.2
4,H04_0108,27.714725,85.319065,1230.8
4,H04_0109,27.734566,85.325772,1356.1
4,H04_0110,27.726065,85.319128,1411.8
4,H04_0111,27.701945,85.353978,319.1
4,H04_0112,27.715922,85.332799,493.9
4,H04_0113,27.713347,85.340951,721.4
4,H04_0114,27.700048,85.341107,723.7
4,H04_0115,27.719833,85.339409,768.3
4,H04_0116,27.713425,85.35515,757.8
4,H04_0117,27.706359,85.345441,760.2
4,H04_0118,27.719891,85.339734,794.3
4,H04_0119,27.719181,85.342152,801.1
4,H04_0120,27.696136,85.341273,812.3
4,H04_0121,27.719092,85.326318,1063.9
4,H04_0122,27.702336,85.341838,1090.7
4,H04_0123,27.712322,85.334641,1087.0
4,H04_0124,27.701122,85.342132,1131.2
4,H04_0125,27.706275,85.344938,1136.1
4,H04_0126,27.71246,85.328408,1127.0
4,H04_0127,27.698836,85.339775,1112.0
4,H04_0128,27.720841,85.343548,1160.3
4,H04_0129,27.706147,85.348592,1156.8
4,H04_0130,27.715601,85.340376,1141.6
4,H04_0131,27.703736,85.355384,1190.4
4,H04_0132,27.698468,85.326731,1176.7
4,H04_0133,27.694926,85.350244,1217.2
4,H04_0134,27.700067,85.328366,1202.2
4,H04_0135,27.711303,85.345724,1202.9
4,H04_0136,27.702237,85.336612,1240.0
4,H04_0137,27.704976,85.341354,1231.6
4,H04_0138,27.691747,85.332317,1381.8
4,H04_0139,27.70492,85.330964,1437.6
4,H04_0140,27.688423,85.332739,142.6
4,H04_0141,27.687509,85.350288,467.9
4,H04_0142,27.704984,85.348569,492.6
4,H04_0143,27.699703,85.352942,481.8
4,H04_0144,27.710299,85.359814,489.3
4,H04_0145,27.698125,85.331374,490.3
4,H04_0146,27.70324,85.342557,511.7
4,H04_0147,27.695427,85.342385,515.9
4,H04_0148,27.709877,85.344474,530.0
4,H04_0149,27.693916,85.334791,558.5
4,H04_0150,27.693713,85.341958,571.3
4,H04_0151,27.691454,85.337572,588.7
4,H04_0152,27.69481,85.354212,592.2
4,H04_0153,27.687763,85.342478,572.2
4,H04_0154,27.708675,85.341135,587.6
4,H04_0155,27.700743,85.351907,621.6
4,H04_0156,27.712883,85.334341,625.3
4,H04_0157,27.6857,85.362329,623.6
4,H04_0158,27.706919,85.373582,624.3
4,H04_0159,27.709853,85.341157,626.4
4,H04_0160,27.696119,85.343489,623.8
4,H04_0161,27.696314,85.341861,659.3
4,H04_0162,27.708222,85.359745,646.1
4,H04_0163,27.716672,85.340044,656.2
4,H04_0164,27.698552,85.349318,632.4
4,H04_0165,27.700833,85.348725,652.5
4,H04_0166,27.694591,85.345372,639.7
4,H04_0167,27.705536,85.336483,687.6
4,H04_0168,27.698861,85.347169,685.9
4,H04_0169,27.69371,85.352352,688.1
4,H04_0170,27.696487,85.348438,673.3
4,H04_0171,27.694469,85.347445,702.8
4,H04_0172,27.690826,85.35007,701.5
4,H04_0173,27.705982,85.35823,692.5
4,H04_0174,27.688708,85.341373,717.8
4,H04_0175,27.693083,85.360723,695.9
4,H04_0176,27.719589,85.357148,749.9
4,H04_0177,27.687378,85.3603,720.3
4,H04_0178,27.699413,85.351118,732.2
4,H04_0179,27.690108,85.347646,742.8
4,H04_0180,27.701607,85.351753,764.2
4,H04_0181,27.70801,85.359889,763.8
4,H04_0182,27.68764,85.347427,770.9
4,H04_0183,27.689243,85.359166,767.3
4,H04_0184,27.691206,85.349322,775.0
4,H04_0185,27.700829,85.359138,773.4
4,H04_0186,27.692179,85.353108,777.7
4,H04_0187,27.699594,85.337314,1037.1
4,H04_0188,27.700099,85.36494,1100.7
4,H04_0189,27.70336,85.352569,1201.7
4,H04_0190,27.706135,85.364101,1276.1
4,H04_0191,27.697113,85.349815,1296.2
4,H04_0192,27.707528,85.343998,34.3
4,H04_0193,27.730172,85.353905,502.0
4,H04_0194,27.741926,85.333839,491.8
4,H04_0195,27.717013,85.350949,498.8
4,H04_0196,27.728606,85.354678,516.5
4,H04_0197,27.720435,85.338466,563.0
4,H04_0198,27.715759,85.34583,553.9
4,H04_0199,27.732734,85.338378,562.4
4,H04_0200,27.719785,85.323592,597.5
4,H04_0201,27.718837,85.349103,586.5
4,H04_0202,27.71649,85.333981,595.2
4,H04_0203,27.732262,85.346931,602.3
4,H04_0204,27.713355,85.346229,606.5
4,H04_0205,27.731333,85.348221,655.1
4,H04_0206,27.719524,85.348266,641.7
4,H04_0207,27.736302,85.329311,653.0
4,H04_0208,27.738659,85.346742,642.7
4,H04_0209,27.741013,85.331585,683.9
4,H04_0210,27.722511,85.342619,663.2
4,H04_0211,27.740066,85.32926,676.3
4,H04_0212,27.72086,85.341488,695.2
4,H04_0213,27.73276,85.324692,692.0
4,H04_0214,27.712077,85.323066,696.6
4,H04_0215,27.71907,85.353409,775.5
4,H04_0216,27.734883,85.334164,770.9
4,H04_0217,27.720074,85.327791,1391.2
4,H04_0218,27.70512,85.32093,355.4
4,H04_0219,27.706424,85.290963,489.6
4,H04_0220,27.715308,85.294328,515.8
4,H04_0221,27.698978,85.291939,568.0
4,H04_0222,27.70336,85.300593,591.7
4,H04_0223,27.7198,85.295379,608.2
4,H04_0224,27.703355,85.312647,635.0
4,H04_0225,27.701615,85.315998,660.6
4,H04_0226,27.692826,85.311646,677.9
4,H04_0227,27.705343,85.293383,703.6
4,H04_0228,27.69982,85.305469,704.1
4,H04_0229,27.704738,85.302299,1047.6
4,H04_0230,27.71186,85.305208,1404.4
5,H05_0001,27.72195,85.313078,203.1
5,H05_0002,27.72237,85.320842,649.1
5,H05_0003,27.708308,85.297884,744.5
5,H05_0004,27.718537,85.298816,739.6
5,H05_0005,27.708573,85.320387,755.9
5,H05_0006,27.703846,85.309397,755.6
5,H05_0007,27.709329,85.320048,777.1
5,H05_0008,27.707057,85.308943,755.0
5,H05_0009,27.713692,85.297608,767.6
5,H05_0010,27.692492,85.295503,772.6
5,H05_0011,27.729556,85.322933,798.1
5,H05_0012,27.711479,85.317081,790.1
5,H05_0013,27.720834,85.316208,804.5
5,H05_0014,27.712587,85.319901,820.7
5,H05_0015,27.729257,85.326189,831.8
5,H05_0016,27.722121,85.312911,818.4
5,H05_0017,27.712602,85.32759,829.8
5,H05_0018,27.727198,85.298668,838.7
5,H05_0019,27.735955,85.318995,1032.8
5,H05_0020,27.701804,85.30728,1085.9
5,H05_0021,27.701254,85.319482,1095.1
5,H05_0022,27.730498,85.300638,1096.5
5,H05_0023,27.708425,85.321666,1129.9
5,H05_0024,27.712668,85.323137,1112.7
5,H05_0025,27.723418,85.313565,1137.1
5,H05_0026,27.706133,85.321557,1136.9
5,H05_0027,27.725574,85.314981,1112.7
5,H05_0028,27.718974,85.315915,1151.3
5,H05_0029,27.728596,85.3215,1156.9
5,H05_0030,27.702257,85.312292,1172.6
5,H05_0031,27.715534,85.308376,1173.5
5,H05_0032,27.696187,85.325106,1170.1
5,H05_0033,27.70865,85.307758,1179.6
5,H05_0034,27.703713,85.313098,1188.0
5,H05_0035,27.720659,85.30932,1225.1
5,H05_0036,27.723036,85.315992,1220.0
5,H05_0037,27.702203,85.325982,1229.7
5,H05_0038,27.711555,85.312082,1224.9
5,H05_0039,27.73075,85.302723,1210.0
5,H05_0040,27.696138,85.324459,1221.0
5,H05_0041,27.726385,85.321826,1241.8
5,H05_0042,27.706124,85.311517,1246.4
5,H05_0043,27.714881,85.307385,1241.7
5,H05_0044,27.715223,85.318084,1255.7
